r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w,  misc
5.394736842105263275e-02,-5.207082578846341647e+01,1.664750128761633974e+01,1.261357554478263365e+00,2.106286900478602320e+01,1.229093354913884592e-02,1.293041757085384158e-01,5.143672024244013707e-01,5.240190929371998152e+01,-4.414764413202498616e+01,2.823022520667053570e+01,-9.279814810010201143e+00,-3.791198545776794049e+00,-1.158272391905419596e+01,0.000000000000000000e+00
5.763157894736842257e-02,-5.321396344441192383e+01,1.769999151822876726e+01,1.249688535815658197e+00,2.062034341410159755e+01,1.386148077862359856e-02,1.297375381750627277e-01,5.036790812129271488e-01,5.359270433375875342e+01,-4.430196798167501271e+01,3.015814302566266747e+01,-9.857642726306593772e+00,-4.599373277247480019e+00,-1.245815150743390198e+01,0.000000000000000000e+00
6.131578947368421240e-02,-5.454086900320317000e+01,1.873270857260817479e+01,1.239957958940712368e+00,2.006675329015247655e+01,1.523018060097754492e-02,1.305130540652527094e-01,4.932755325462300777e-01,5.482588060322265733e+01,-4.445629183132503215e+01,3.208606084465479569e+01,-1.041103935822420112e+01,-5.633850313680255795e+00,-1.335335227204662445e+01,0.000000000000000000e+00
6.500000000000000222e-02,-5.611639081353354186e+01,1.972245348250832464e+01,1.232824813896614913e+00,1.936434128472281202e+01,1.633327712462919259e-02,1.317931861017926920e-01,4.833450055218150854e-01,5.609864326315462080e+01,-4.461061568097505869e+01,3.401397866364688127e+01,-1.095911334169201723e+01,-6.958477702130380749e+00,-1.429152518113855841e+01,0.000000000000000000e+00
6.868421052631579204e-02,-5.801438190216582313e+01,2.064642922959764704e+01,1.228888687973435978e+00,1.847875357664187845e+01,1.711074443776335399e-02,1.337511793873170096e-01,4.740527319209895674e-01,5.740835944310951788e+01,-4.476493953062509235e+01,3.594189648263903791e+01,-1.151412319199488365e+01,-8.651456115262192270e+00,-1.529546725304139621e+01,0.000000000000000000e+00
7.236842105263158187e-02,-6.034409518662729965e+01,2.148553265091375053e+01,1.228741694204922963e+00,1.737606458808129162e+01,1.750603177487224799e-02,1.366814364158365769e-01,4.657200170405014772e-01,5.875255788360667708e+01,-4.491926338027511179e+01,3.786981430163117324e+01,-1.208906936952504907e+01,-1.083143413645692021e+01,-1.638428165071742626e+01,0.000000000000000000e+00
7.605263157894737169e-02,-6.328977626166613391e+01,2.223172082582065201e+01,1.232991662080429762e+00,1.602144825463746258e+01,1.746993789031626304e-02,1.411578552677690834e-01,4.590309684274396784e-01,6.012892604827199960e+01,-4.507358722992513833e+01,3.979773212062330856e+01,-1.270841131197509810e+01,-1.369703859022823167e+01,-1.756601129480266010e+01,0.000000000000000000e+00
7.973684210526316152e-02,-6.718199597221712338e+01,2.290603814952380546e+01,1.242202018208005132e+00,1.438262260960381411e+01,1.699702802380924013e-02,1.437192559892904176e-01,4.417618643014668001e-01,6.153530534177343014e+01,-4.522791107957516488e+01,4.172564993961546520e+01,-1.342929345531307206e+01,-1.759698745370599227e+01,-1.881961179009166329e+01,0.000000000000000000e+00
8.342105263157895134e-02,-7.265315480958955163e+01,2.360323536386461640e+01,1.256676970985243669e+00,1.244215779570576785e+01,3.680440236407613031e-02,1.808697377324298139e-01,5.319316450001868590e-01,6.296968497004515797e+01,-4.538223492922519142e+01,4.365356775860759342e+01,-1.439943372925733911e+01,-2.317622892818926061e+01,-2.005033239474298057e+01,0.000000000000000000e+00
8.710526315789474117e-02,-8.104078237554195141e+01,2.459905797454156229e+01,1.276095688902927128e+00,1.021843610435631433e+01,7.037821592587256703e-02,2.828648867259835331e-01,7.616184812105215585e-01,6.443019488471911416e+01,-4.553655877887521086e+01,4.558148557759967900e+01,-1.604708313470700887e+01,-3.173195833427701018e+01,-2.098242760305812027e+01,0.000000000000000000e+00
9.078947368421053099e-02,-9.570065789790854183e+01,2.657709316030070212e+01,1.299911784606148091e+00,7.742763224971014324e+00,8.257818159979588013e-02,3.288540173739515904e-01,7.561688380163715806e-01,6.591509816782311759e+01,-4.569088262852523030e+01,4.750940339659181433e+01,-1.981091745275173821e+01,-4.630847590354261456e+01,-2.093231023629111931e+01,0.000000000000000000e+00
9.447368421052632081e-02,-1.283759825169329645e+02,3.089304167377805044e+01,1.334641539248243802e+00,4.641783749342934584e+00,9.980025252650981393e-02,4.396929315426603702e-01,7.565416206619148820e-01,6.742278313744807861e+01,-4.584520647817526395e+01,4.943732121558397807e+01,-3.175066680200214364e+01,-7.696707549972489915e+01,-1.854427954180593474e+01,0.000000000000000000e+00
9.815789473684211064e-02,-2.815430608233271528e+02,3.888302465187530998e+01,1.433557625664934720e+00,-2.136801639395898178e+00,8.354424956307895944e-02,7.948262012366188456e-01,6.227308658253958296e-01,6.895175539070531556e+01,-4.599953032782528339e+01,5.136523903457610629e+01,-1.047437321936441492e+02,-2.115084194969791440e+02,-1.248221438270081052e+01,0.000000000000000000e+00
3.184210526315789380e-02,-2.471712373846445701e+02,6.532467778181370477e+00,1.544373562013763301e+00,1.151391290502584752e+01,-2.155523775980150991e-01,4.344736651982381126e+00,3.886976674443924473e+00,4.446141284889416312e+01,-4.122100255473344532e+01,1.666271829271771310e+01,-1.090477383386717065e+02,-1.748521059530797004e+02,8.115259181640627872e+00,0.000000000000000000e+00
3.552631578947368363e-02,-1.064587511505798005e+02,6.269725700019536774e+00,1.511970800898992273e+00,1.225934325036173789e+01,-3.279603917380659317e-02,7.095304415078117488e-01,1.467646886927105765e+00,4.514894653053727325e+01,-4.114384062990843205e+01,1.859063611170983776e+01,-4.038706565130587478e+01,-5.210167911685132935e+01,9.182600041440275973e+00,0.000000000000000000e+00
3.921052631578947345e-02,-7.991995437594286500e+01,6.191808993254622528e+00,1.493475651320427922e+00,1.220792615156551619e+01,-9.884058093616608642e-03,3.888566219214272812e-01,1.069543953804639846e+00,4.590733226047532156e+01,-4.106667870508342588e+01,2.051855393070198375e+01,-2.878215711142293287e+01,-2.824651217880074228e+01,9.942451322908340217e+00,0.000000000000000000e+00
4.289473684210526327e-02,-6.943342055509864963e+01,6.349774186301733181e+00,1.479598735272505738e+00,1.189190376265771931e+01,4.554410496858674051e-04,2.945314737042641906e-01,9.322383977425690027e-01,4.673312080194197904e+01,-4.098951678025841261e+01,2.244647174969411907e+01,-2.511552185181008667e+01,-1.834373770043515606e+01,1.040625519800486032e+01,0.000000000000000000e+00
4.657894736842105310e-02,-6.424925091103584407e+01,6.749942671809695760e+00,1.466121611241208100e+00,1.155297497851429966e+01,6.921804196805710768e-03,2.532238345354644315e-01,8.662319369734008401e-01,4.762280595117201898e+01,-4.091235485543339223e+01,2.437438956868624729e+01,-2.398387481174893310e+01,-1.310002986073124021e+01,1.061804022585770113e+01,0.000000000000000000e+00
5.026315789473684292e-02,-6.149002311129097365e+01,7.364149285208574369e+00,1.451602331251056643e+00,1.127375733240761235e+01,1.153607782756139663e-02,2.300342082558684276e-01,8.220969248501243110e-01,4.857287674820103973e+01,-4.083519293060838606e+01,2.630230738767838261e+01,-2.394921062160985059e+01,-1.002306033050069800e+01,1.063272514240251709e+01,0.000000000000000000e+00
5.394736842105263275e-02,-6.008127618461426067e+01,8.144402705293238398e+00,1.436061178509049352e+00,1.105308868218168072e+01,1.548025340771061638e-02,2.157869828926393951e-01,7.890427861138777921e-01,4.957986190670294491e+01,-4.075803100578337279e+01,2.823022520667052504e+01,-2.449730595323092075e+01,-8.169035424711807991e+00,1.050027827512363032e+01,0.000000000000000000e+00
5.763157894736842257e-02,-5.955093070121007770e+01,9.035301412779357833e+00,1.420220809133521334e+00,1.084956388221661427e+01,1.913479334229119949e-02,2.127816967803401738e-01,7.844521857885630167e-01,5.064036630928333693e+01,-4.068086908095835952e+01,3.015814302566265681e+01,-2.542913535163836514e+01,-7.107752171626458448e+00,1.025747414274158409e+01,0.000000000000000000e+00
6.131578947368421240e-02,-5.968404522638813603e+01,9.981813901186530558e+00,1.405085720616202183e+00,1.060562946570480847e+01,2.316577855610528480e-02,2.176405603050895199e-01,7.999879788206621933e-01,5.175109984674647023e+01,-4.060370715613333914e+01,3.208606084465478148e+01,-2.668202830600387188e+01,-6.627200417184781145e+00,9.924775345183569186e+00,0.000000000000000000e+00
6.500000000000000222e-02,-6.040351362832252136e+01,1.093316036936824887e+01,1.391732946707128438e+00,1.025957594437601017e+01,2.827436158263608307e-02,2.214042029468115125e-01,8.045765353182804391e-01,5.290889918450682927e+01,-4.052654523130832587e+01,3.401397866364691680e+01,-2.826687937865492017e+01,-6.632055690962545214e+00,9.504846228261701668e+00,0.000000000000000000e+00
6.868421052631579204e-02,-6.173013526772694348e+01,1.184491335271585477e+01,1.381218401700617937e+00,9.750903885638308566e+00,3.302263364804386425e-02,2.220505533426889444e-01,7.906618554168468593e-01,5.411074322760271826e+01,-4.044938330648331259e+01,3.594189648263905923e+01,-3.024757588379986828e+01,-7.109449667917829174e+00,8.979566453490317457e+00,0.000000000000000000e+00
7.236842105263158187e-02,-6.378251132845878146e+01,1.268219311792345572e+01,1.374521247844128657e+00,9.023511425253786911e+00,3.624298686018835591e-02,2.209992345209659259e-01,7.626142394481726372e-01,5.535376314695918865e+01,-4.037222138165830643e+01,3.786981430163116613e+01,-3.274152088470182775e+01,-8.128548508724520616e+00,8.302490544812254569e+00,0.000000000000000000e+00
7.605263157894737169e-02,-6.681276099525274503e+01,1.342855794791410773e+01,1.372451023352637245e+00,8.031015440149772644e+00,3.730665405813045343e-02,2.142911396826254755e-01,7.069715890424805860e-01,5.663524784597152717e+01,-4.029505945683330026e+01,3.979773212062330856e+01,-3.593675074096344702e+01,-9.871911528897499011e+00,7.382548401910943525e+00,0.000000000000000000e+00
7.973684210526316152e-02,-7.130046083081892050e+01,1.411021497721631413e+01,1.375422784240038609e+00,6.749634972468513183e+00,3.695515826494041173e-02,2.089495238554949230e-01,6.467332362374837995e-01,5.795264570991084696e+01,-4.021789753200828699e+01,4.172564993961544388e+01,-4.013079297864459249e+01,-1.272152844633018276e+01,6.051847266319690277e+00,0.000000000000000000e+00
8.342105263157895134e-02,-7.817972846674902598e+01,1.485816640214092388e+01,1.382984777126310405e+00,5.205253584266060329e+00,3.802263660554106722e-02,2.154626046311782228e-01,6.091355483703696505e-01,5.930356341014537946e+01,-4.014073560718327371e+01,4.365356775860757210e+01,-4.581169633975676447e+01,-1.747425032055309657e+01,4.006402892985544639e+00,0.000000000000000000e+00
8.710526315789474117e-02,-8.944485858236804177e+01,1.605931838733651063e+01,1.393144780433569929e+00,3.512017163810014608e+00,3.651280402191249552e-02,2.206761482163216992e-01,5.453234275223127758e-01,6.068576244608515680e+01,-4.006357368235826044e+01,4.558148557759970743e+01,-5.385602185844149403e+01,-2.592680754244690888e+01,7.135755636532241653e-01,0.000000000000000000e+00
9.078947368421053099e-02,-1.101397848439262503e+02,1.867707888982097586e+01,1.402818159031321343e+00,1.846662285415590077e+00,3.679369270437956446e-02,2.433221845457662347e-01,4.880231863987986585e-01,6.209715401162186055e+01,-3.998641175753324717e+01,4.750940339659183564e+01,-6.623171137295963717e+01,-4.276724128191062846e+01,-4.645400645984486765e+00,0.000000000000000000e+00
9.447368421052632081e-02,-1.580328498705016784e+02,2.462561414183480935e+01,1.416213585348721216e+00,-3.195021846102008567e-02,3.389987721000240622e-02,2.763287042229503054e-01,3.854806454719059139e-01,6.353579267768957095e+01,-3.990924983270823390e+01,4.943732121558397097e+01,-9.025364295874368281e+01,-8.428941950136041328e+01,-1.276027173219550548e+01,0.000000000000000000e+00
9.815789473684211064e-02,-3.885548582622654976e+02,3.578923006106433036e+01,1.478946927375894838e+00,-4.737417062479835295e+00,8.933091109255984763e-02,1.503736152177970631e+00,8.549479138424116442e-01,6.499986929356455789e+01,-3.983208790788321352e+01,5.136523903457612050e+01,-2.010600658858948293e+02,-2.865882875108040366e+02,-2.224534347038347804e+01,0.000000000000000000e+00
3.184210526315789380e-02,-3.724204449144339151e+02,5.777457149886455312e+00,1.555284305837456582e+00,1.088877333257980240e+01,-4.911669973214006779e-01,1.076629742886848184e+01,6.399416176662595213e+00,4.446141284889415601e+01,-4.122100255473344532e+01,1.666271829271769889e+01,-1.545806888974018989e+02,-2.931889720572212354e+02,-2.675422792345083511e-01,0.000000000000000000e+00
3.552631578947368363e-02,-1.559496983404825698e+02,5.086181221192068946e+00,1.538193641095320530e+00,1.075688518026611007e+01,-5.252673948289329070e-02,1.888622907969153664e+00,2.678085030191081461e+00,4.514894653053727325e+01,-4.114384062990843205e+01,1.859063611170984132e+01,-4.483678964757058338e+01,-1.066798531348682104e+02,1.876631365602466239e+00,0.000000000000000000e+00
3.921052631578947345e-02,-1.164828717793277235e+02,4.700474252894434102e+00,1.530464857758745190e+00,1.008860073511179678e+01,-7.544939476252170152e-03,1.113977207094186017e+00,2.114990236083498676e+00,4.590733226047531446e+01,-4.106667870508341878e+01,2.051855393070197309e+01,-2.412348347813519922e+01,-7.315541906545064421e+01,4.466933237641101506e+00,0.000000000000000000e+00
4.289473684210526327e-02,-1.061697089522223791e+02,4.854255694422685785e+00,1.525106483437428828e+00,9.284501857663414626e+00,7.886340424184012932e-03,8.838447014051794559e-01,1.841471561279053315e+00,4.673312080194197193e+01,-4.098951678025841261e+01,2.244647174969410486e+01,-1.866498063398094587e+01,-6.448737139918182493e+01,7.334201206540695850e+00,0.000000000000000000e+00
4.657894736842105310e-02,-1.143931102844082659e+02,5.774058476857648614e+00,1.520363549328940689e+00,8.445140853477312248e+00,2.093989867311944059e-02,9.494903718618767918e-01,1.836488726100910629e+00,4.762280595117201898e+01,-4.091235485543339223e+01,2.437438956868624729e+01,-2.326628931660221156e+01,-7.141546945436738270e+01,1.025248538788668817e+01,0.000000000000000000e+00
5.026315789473684292e-02,-1.521914549087779278e+02,7.662339967840443578e+00,1.520492085630701373e+00,7.326665154761101917e+00,4.038722542332629645e-02,1.483345111955238105e+00,2.157083101932396829e+00,4.857287674820103973e+01,-4.083519293060837896e+01,2.630230738767837551e+01,-4.350361549604974698e+01,-1.034663115407270766e+02,1.293090385360568284e+01,0.000000000000000000e+00
5.394736842105263275e-02,-2.615373974210994561e+02,1.064542409720765725e+01,1.530115525175981261e+00,5.664171573306148844e+00,1.007040022626622955e-01,3.828675035479788491e+00,3.241753317024016479e+00,4.957986190670294491e+01,-4.075803100578337279e+01,2.823022520667051793e+01,-1.003166555461965856e+02,-1.970162051789959605e+02,1.502354689600263526e+01,0.000000000000000000e+00
5.763157894736842257e-02,-1.699619647014538089e+02,1.468763580551915737e+01,1.484593294816507481e+00,7.161292135815187976e+00,1.073223528969184243e-01,1.675560753806380809e+00,2.180187969470293918e+00,5.064036630928333693e+01,-4.068086908095835952e+01,3.015814302566264615e+01,-5.726643425560993705e+01,-1.162181594822391730e+02,1.619278733101128509e+01,0.000000000000000000e+00
6.131578947368421240e-02,-1.849063460156043845e+02,1.952153033454545650e+01,1.465610744224282058e+00,7.137801058032167134e+00,1.573542027025886525e-01,1.889914325468656120e+00,2.259418598209097517e+00,5.175109984674647023e+01,-4.060370715613333914e+01,3.208606084465478148e+01,-6.770121887064104271e+01,-1.275390178411475404e+02,1.622885990202956563e+01,0.000000000000000000e+00
6.500000000000000222e-02,1.751206026918279406e+02,2.466835001255913795e+01,-1.430852190985820505e+00,1.719817916505343192e+02,4.076280255359375770e-01,-1.100908068758008840e+00,1.437079205384221181e+00,5.290889918450682927e+01,-4.052654523130832587e+01,3.401397866364691680e+01,1.095864616623213408e+02,1.857381046665156816e+02,1.516548190066928470e+01,0.000000000000000000e+00
6.868421052631579204e-02,-7.265217764353842256e+01,2.956929679008475276e+01,1.184271717933673029e+00,2.103511765458193850e+01,3.741527230609379556e-02,2.155659644384392282e-01,6.038484624995571481e-01,5.411074322760270405e+01,-4.044938330648331259e+01,3.594189648263903791e+01,-1.638057847614059881e+01,-2.772725256563228413e+01,1.330356200033462954e+01,0.000000000000000000e+00
7.236842105263158187e-02,1.017848377153372468e+02,3.375556051934821511e+01,-1.250573759309518751e+00,1.594303761560224189e+02,1.968679522138613303e-01,-3.322627092726447851e-01,7.796745110641642995e-01,5.535376314695919575e+01,-4.037222138165830643e+01,3.786981430163118034e+01,6.963113101303139274e+01,1.239472804393600711e+02,1.112330463549882253e+01,0.000000000000000000e+00
7.605263157894737169e-02,3.938698865196430088e+00,3.697782583159663261e+01,-1.061150537105553515e-01,9.274661138708553665e+01,4.345369194147237490e-02,4.735690144601891090e-03,2.544686822237506862e-01,5.663524784597153428e+01,-4.029505945683328605e+01,3.979773212062331567e+01,2.036699574614049624e+01,3.931785407236723984e+01,9.139579407802129296e+00,0.000000000000000000e+00
7.973684210526316152e-02,-2.165254105961573927e+01,3.925380312655249782e+01,5.040735859349342318e-01,5.667426651745881117e+01,4.482222059804431141e-02,3.921253301195408436e-02,2.875937211944577521e-01,5.795264570991085407e+01,-4.021789753200827988e+01,4.172564993961545809e+01,7.875397027265343297e+00,1.689056452020756183e+01,7.758256043987773687e+00,0.000000000000000000e+00
8.342105263157895134e-02,-3.622353339077136525e+01,4.081889997733726005e+01,7.258215352141682564e-01,4.285793379696654171e+01,4.855039567725662891e-02,6.654540015424283139e-02,3.267664346777341966e-01,5.930356341014539368e+01,-4.014073560718327371e+01,4.365356775860759342e+01,1.192033844313634461e+00,3.834974447333607372e+00,7.202470090325297392e+00,0.000000000000000000e+00
8.710526315789474117e-02,-4.799550588780564908e+01,4.205934665327860955e+01,8.512200900931933267e-01,3.456201473424765425e+01,5.059393412171658833e-02,9.154103055347566353e-02,3.548135257871565251e-01,6.068576244608516390e+01,-4.006357368235826044e+01,4.558148557759972164e+01,-4.206536771796876906e+00,-6.730361250464838463e+00,7.525419186788566250e+00,0.000000000000000000e+00
9.078947368421053099e-02,-6.133281029054467126e+01,4.355023052326567523e+01,9.533477784710826519e-01,2.759941810765621995e+01,5.257978013347978929e-02,1.234054578045503392e-01,3.860546937555058844e-01,6.209715401162187476e+01,-3.998641175753324006e+01,4.750940339659186407e+01,-1.101010990035140225e+01,-1.829200796375111793e+01,8.592167014343713660e+00,0.000000000000000000e+00
9.447368421052632081e-02,-8.456226260019226970e+01,4.617732330678742159e+01,1.070971674868752999e+00,1.974895416307455775e+01,5.674860101142765317e-02,1.935857457498367795e-01,4.532762019684671850e-01,6.353579267768956385e+01,-3.990924983270823390e+01,4.943732121558396386e+01,-2.398718099039687246e+01,-3.771185248096348630e+01,9.841345030902779456e+00,0.000000000000000000e+00
9.815789473684211064e-02,-1.814337306654106214e+02,5.078494058164470459e+01,1.297871976931858518e+00,5.637413373503960656e+00,2.304836896051036532e-01,8.709849520797940947e-01,1.059462517317969477e+00,6.499986929356455789e+01,-3.983208790788322062e+01,5.136523903457609208e+01,-7.519025911993456646e+01,-1.200963767841713974e+02,9.939472388204379172e+00,0.000000000000000000e+00
