theta2_rad,w4_over_w2,MA,tau4_Nm,Ax,Ay,Bx,By,Cx,Cy,Dx,Dy
2.963569069886372,0.24793509045828444,4.033313711873519,-0.40333137118735196,17.070787674407736,5.404307745941832,17.070787674407736,5.404307745941834,17.071112480970864,5.406112944923351,17.07111248097086,5.406112944923349
2.947983962197054,0.2535346987908582,3.9442332933879953,-0.39442332933879953,16.618501597268917,5.201075236200637,16.618501597268917,5.201075236200634,16.618853717300972,5.202871174879748,16.61885371730098,5.202871174879748
2.9323988545077366,0.25909985135186275,3.859515915514672,-0.38595159155146724,16.18631471479994,5.007985011041516,16.186314714799945,5.007985011041511,16.186693927612858,5.009771225063817,16.186693927612858,5.0097712250638144
2.9168137468184203,0.2646296577424323,3.7788659386519474,-0.37788659386519474,15.77292136725328,4.824371655269571,15.772921367253273,4.824371655269566,15.773327444189913,4.826147688023671,15.773327444189919,4.826147688023667
2.9012286391291044,0.27012323777775293,3.7020139704632213,-0.37020139704632216,15.377132730035974,4.649627859334439,15.377132730035981,4.649627859334441,15.37756543475706,4.651393262098544,15.377565434757065,4.651393262098549
2.8856435314397864,0.27557972082092874,3.628714032444348,-0.36287140324443484,14.99786410143886,4.483198122259694,14.99786410143886,4.48319812225969,14.998323190213126,4.48495245433889,14.998323190213123,4.484952454338892
2.870058423750469,0.2809982500018293,3.5587410241647053,-0.35587410241647055,14.634123530043684,4.324573169150035,14.63412353004368,4.324573169150034,14.634608752036762,4.3263159979883,14.634608752036765,4.326315997988303
2.854473316061153,0.28637797755415306,3.491888617066944,-0.34918886170669444,14.285002364700091,4.173285229885918,14.285002364700087,4.17328522988592,14.28551346226851,4.175016131181384,14.285513462268518,4.175016131181384
2.838888208371835,0.2917180714767653,3.427967266263954,-0.34279672662639543,13.949666343381107,4.0289036996443155,13.9496663433811,4.028903699644313,13.950203052361223,4.030622257431833,13.950203052361216,4.030622257431834
2.8233031006825193,0.29701770976053865,3.366802608525327,-0.3366802608525327,13.627348406505888,3.8910315299362246,13.627348406505892,3.8910315299362295,13.627910456507973,3.8927373366758307,13.627910456507975,3.8927373366758315
2.8077179929932012,0.30227608549537877,3.308233922512167,-0.3308233922512167,13.317341800076452,3.7593018699073966,13.31734180007645,3.759301869907394,13.317928914773452,3.7609945265453923,13.31792891477345,3.760994526545394
2.7921328853038854,0.30749240886862594,3.2521128039529694,-0.32521128039529695,13.018994143201251,3.6333751516255877,13.018994143201253,3.6333751516255837,13.019606040614272,3.6350542676389352,13.019606040614272,3.635054267638933
2.7765477776145673,0.31266590250211834,3.198302059794399,-0.31983020597943995,12.731702472378998,3.5129365991631847,12.731702472378995,3.512936599163184,12.732338865165078,3.514601792605654,12.732338865165069,3.5146017926056494
2.76096266992525,0.3177958052269503,3.14667463683437,-0.314667463683437,12.454908450794326,3.3976938966927737,12.454908450794324,3.3976938966927692,12.455569046528183,3.3993447942190635,12.45556904652818,3.399344794219065
2.7453775622359338,0.32288137363778446,3.0971126910585505,-0.30971126910585506,12.188094208893508,3.287375146409108,12.18809420889351,3.2873751464091026,12.188778710344359,3.2890113832842145,12.188778710344357,3.2890113832842154
2.729792454546618,0.32792188009445056,3.049506790190311,-0.3049506790190311,11.930778779851318,3.181727090256773,11.930778779851325,3.1817270902567754,11.931486885258074,3.1833483103600213,11.931486885258076,3.1833483103600213
